TF	Targets
EGR3	TVP23B
EGR3	USP32
EGR3	VAMP4
EGR3	YPEL1
EGR3	ZC3H12A
EGR3	ZC3H7B
EGR3	ZFP36L1
EGR3	ZNF181
EGR3	ZNF273
EGR3	ZNF586
ELF1	A4GALT
ELF1	AAGAB
ELF1	AAMDC
ELF1	AAMP
ELF1	AAR2
ELF1	AASDH
ELF1	AASDHPPT
ELF1	AATF
ELF1	ABCB7
ELF1	ABCD3
ELF1	ABCF1
ELF1	ABHD10
ELF1	ABHD13
ELF1	ABHD14B
ELF1	ABHD2
ELF1	ABHD3
ELF1	ABHD5
ELF1	ABI1
ELF1	ABI3
ELF1	ABL1
ELF1	ABRACL
ELF1	ABT1
ELF1	ABTB1
ELF1	ACAA1
ELF1	ACAA2
ELF1	ACAD9
ELF1	ACADS
ELF1	ACAP1
ELF1	ACAP2
ELF1	ACAT2
ELF1	ACBD3
ELF1	ACBD5
ELF1	ACBD6
ELF1	ACD
ELF1	ACIN1
ELF1	ACLY
ELF1	ACO2
ELF1	ACOT7
ELF1	ACOT8
ELF1	ACP1
ELF1	ACSF2
ELF1	ACSL3
ELF1	ACSL5
ELF1	ACSS1
ELF1	ACTA2
ELF1	ACTB
ELF1	ACTG1
ELF1	ACTL6A
ELF1	ACTN4
ELF1	ACTR1A
ELF1	ACTR1B
ELF1	ACTR2
ELF1	ACTR3
ELF1	ACTR6
ELF1	ACTR8
ELF1	ACY3
ELF1	ACYP1
ELF1	ACYP2
ELF1	ADAM10
ELF1	ADAM17
ELF1	ADAM19
ELF1	ADAM23
ELF1	ADAR
ELF1	ADARB1
ELF1	ADCK5
ELF1	ADD1
ELF1	ADD3
ELF1	ADGRG5
ELF1	ADH5
ELF1	ADI1
ELF1	ADIPOR1
ELF1	ADO
ELF1	ADPRHL2
ELF1	ADPRM
ELF1	ADSL
ELF1	ADSS
ELF1	AEBP2
ELF1	AES
ELF1	AFAP1L2
ELF1	AFF3
ELF1	AFF4
ELF1	AFTPH
ELF1	AGBL5
ELF1	AGFG1
ELF1	AGFG2
ELF1	AGL
ELF1	AGO1
ELF1	AGO2
ELF1	AGPAT2
ELF1	AGPS
ELF1	AGTPBP1
ELF1	AGTRAP
ELF1	AHCTF1
ELF1	AHCYL1
ELF1	AHI1
ELF1	AHSA1
ELF1	AIF1
ELF1	AIFM1
ELF1	AIG1
ELF1	AIM2
ELF1	AIMP1
ELF1	AIP
ELF1	AK3
ELF1	AK6
ELF1	AKAP10
ELF1	AKAP13
ELF1	AKAP8
ELF1	AKAP8L
ELF1	AKAP9
ELF1	AKIRIN1
ELF1	AKIRIN2
ELF1	AKNA
ELF1	AKR1B1
ELF1	AKR7A2
ELF1	AKT2
ELF1	ALAD
ELF1	ALCAM
ELF1	ALDH16A1
ELF1	ALDH18A1
ELF1	ALDH2
ELF1	ALDH5A1
ELF1	ALDH7A1
ELF1	ALDH9A1
ELF1	ALG6
ELF1	ALG8
ELF1	ALKBH4
ELF1	ALKBH5
ELF1	ALKBH7
ELF1	ALOX5
ELF1	ALOX5AP
ELF1	ALPK1
ELF1	AMFR
ELF1	AMZ2
ELF1	ANAPC10
ELF1	ANAPC11
ELF1	ANAPC13
ELF1	ANAPC15
ELF1	ANAPC16
ELF1	ANAPC2
ELF1	ANAPC4
ELF1	ANAPC5
ELF1	ANGEL2
ELF1	ANKFY1
ELF1	ANKH
ELF1	ANKHD1
ELF1	ANKIB1
ELF1	ANKLE1
ELF1	ANKLE2
ELF1	ANKMY2
ELF1	ANKRD10
ELF1	ANKRD11
ELF1	ANKRD12
ELF1	ANKRD13A
ELF1	ANKRD17
ELF1	ANKRD26
ELF1	ANKRD27
ELF1	ANKRD39
ELF1	ANKRD40
ELF1	ANKRD49
ELF1	ANKRD54
ELF1	ANKRD7
ELF1	ANLN
ELF1	ANO6
ELF1	ANP32A
ELF1	ANP32B
ELF1	ANP32E
ELF1	ANXA11
ELF1	ANXA2R
ELF1	ANXA5
ELF1	ANXA6
ELF1	ANXA7
ELF1	AP1B1
ELF1	AP1G2
ELF1	AP1M1
ELF1	AP1S1
ELF1	AP1S2
ELF1	AP2A1
ELF1	AP2A2
ELF1	AP2B1
ELF1	AP2M1
ELF1	AP2S1
ELF1	AP3B1
ELF1	AP3M1
ELF1	AP3S1
ELF1	AP4B1
ELF1	AP4E1
ELF1	AP5B1
ELF1	AP5M1
ELF1	APAF1
ELF1	APBB1
ELF1	APBB1IP
ELF1	APC
ELF1	APEH
ELF1	APEX2
ELF1	APH1A
ELF1	API5
ELF1	APIP
ELF1	APLF
ELF1	APLP2
ELF1	APOLD1
ELF1	APOPT1
ELF1	APPBP2
ELF1	APPL1
ELF1	APTX
ELF1	AQR
ELF1	ARF1
ELF1	ARF3
ELF1	ARF5
ELF1	ARF6
ELF1	ARFGAP2
ELF1	ARFGAP3
ELF1	ARFGEF1
ELF1	ARFGEF2
ELF1	ARFIP1
ELF1	ARG2
ELF1	ARGLU1
ELF1	ARHGAP10
ELF1	ARHGAP11A
ELF1	ARHGAP11B
ELF1	ARHGAP12
ELF1	ARHGAP17
ELF1	ARHGAP18
ELF1	ARHGAP25
ELF1	ARHGAP27
ELF1	ARHGAP30
ELF1	ARHGAP33
ELF1	ARHGAP4
ELF1	ARHGAP9
ELF1	ARHGDIA
ELF1	ARHGDIB
ELF1	ARHGEF1
ELF1	ARHGEF37
ELF1	ARHGEF39
ELF1	ARHGEF6
ELF1	ARHGEF7
ELF1	ARID1A
ELF1	ARID1B
ELF1	ARID2
ELF1	ARID4A
ELF1	ARID4B
ELF1	ARID5A
ELF1	ARID5B
ELF1	ARIH2OS
ELF1	ARL13B
ELF1	ARL14EP
ELF1	ARL15
ELF1	ARL16
ELF1	ARL17A
ELF1	ARL2BP
ELF1	ARL3
ELF1	ARL4A
ELF1	ARL4C
ELF1	ARL5A
ELF1	ARL6IP1
ELF1	ARL6IP5
ELF1	ARL6IP6
ELF1	ARL8A
ELF1	ARMC1
ELF1	ARMC6
ELF1	ARMC8
ELF1	ARMCX3
ELF1	ARMCX6
ELF1	ARMT1
ELF1	ARPC1A
ELF1	ARPC1B
ELF1	ARPC2
ELF1	ARPC3
ELF1	ARPC4
ELF1	ARPC5
ELF1	ARPC5L
ELF1	ARPP19
ELF1	ARRDC1
ELF1	ARRDC1-AS1
ELF1	ARRDC3
ELF1	ARRDC3-AS1
ELF1	ASAP1
ELF1	ASB1
ELF1	ASB13
ELF1	ASB16-AS1
ELF1	ASB2
ELF1	ASB3
ELF1	ASB6
ELF1	ASB7
ELF1	ASB8
ELF1	ASCC2
ELF1	ASF1A
ELF1	ASF1B
ELF1	ASH1L
ELF1	ASH2L
ELF1	ASL
ELF1	ASNA1
ELF1	ASNSD1
ELF1	ASPH
ELF1	ASPM
ELF1	ASPSCR1
ELF1	ASRGL1
ELF1	ASXL1
ELF1	ASXL2
ELF1	ATAD1
ELF1	ATAD2
ELF1	ATAD5
ELF1	ATE1
ELF1	ATF1
ELF1	ATF3
ELF1	ATF4
ELF1	ATF5
ELF1	ATF6B
ELF1	ATF7
ELF1	ATF7IP
ELF1	ATF7IP2
ELF1	ATG101
ELF1	ATG12
ELF1	ATG13
ELF1	ATG16L2
ELF1	ATG3
ELF1	ATG4B
ELF1	ATG4C
ELF1	ATG4D
ELF1	ATG5
ELF1	ATM
ELF1	ATMIN
ELF1	ATP10D
ELF1	ATP11C
ELF1	ATP23
ELF1	ATP2A3
ELF1	ATP2B1
ELF1	ATP6AP1
ELF1	ATP6AP1L
ELF1	ATP6AP2
ELF1	ATP6V0D1
ELF1	ATP6V0E1
ELF1	ATP6V1A
ELF1	ATP6V1B2
ELF1	ATP6V1C1
ELF1	ATP6V1D
ELF1	ATP6V1E1
ELF1	ATP6V1F
ELF1	ATP6V1G1
ELF1	ATP6V1H
ELF1	ATP8A1
ELF1	ATPAF1
ELF1	ATPAF2
ELF1	ATRAID
ELF1	ATRX
ELF1	ATXN10
ELF1	ATXN2
ELF1	ATXN2L
ELF1	ATXN3
ELF1	ATXN7L3
ELF1	ATXN7L3B
ELF1	AURKA
ELF1	AURKAIP1
ELF1	AURKB
ELF1	AVIL
ELF1	AVL9
ELF1	AZI2
ELF1	AZIN1
ELF1	B2M
ELF1	B3GALNT1
ELF1	B3GLCT
ELF1	B3GNT2
ELF1	B9D2
ELF1	BABAM1
ELF1	BACE2
ELF1	BACH2
ELF1	BAG1
ELF1	BAG5
ELF1	BAG6
ELF1	BAIAP2L1
ELF1	BANF1
ELF1	BANP
ELF1	BAP1
ELF1	BARD1
ELF1	BASP1
ELF1	BAX
ELF1	BAZ1A
ELF1	BAZ1B
ELF1	BAZ2A
ELF1	BAZ2B
ELF1	BBIP1
ELF1	BBX
ELF1	BCAR3
ELF1	BCAS2
ELF1	BCAS4
ELF1	BCAT2
ELF1	BCDIN3D
ELF1	BCKDHB
ELF1	BCL10
ELF1	BCL11A
ELF1	BCL2L12
ELF1	BCL2L13
ELF1	BCL6
ELF1	BCL7A
ELF1	BCL7B
ELF1	BCL7C
ELF1	BCLAF1
ELF1	BCOR
ELF1	BDH2
ELF1	BDP1
ELF1	BECN1
ELF1	BET1
ELF1	BEX2
ELF1	BEX4
ELF1	BFAR
ELF1	BHLHE41
ELF1	BICD1
ELF1	BICD2
ELF1	BID
ELF1	BIK
ELF1	BIN1
ELF1	BIN3
ELF1	BIRC2
ELF1	BIRC3
ELF1	BIRC6
ELF1	BISPR
ELF1	BLCAP
ELF1	BLK
ELF1	BLOC1S1
ELF1	BLOC1S2
ELF1	BLOC1S4
ELF1	BLOC1S5
ELF1	BLOC1S6
ELF1	BLZF1
ELF1	BMP2K
ELF1	BNIP2
ELF1	BNIP3L
ELF1	BOD1L1
ELF1	BOLA1
ELF1	BOLA2-SMG1P6
ELF1	BORA
ELF1	BORCS7
ELF1	BORCS8
ELF1	BORCS8-MEF2B
ELF1	BPNT1
ELF1	BPTF
ELF1	BRAT1
ELF1	BRCA1
ELF1	BRCA2
ELF1	BRCC3
ELF1	BRD2
ELF1	BRD4
ELF1	BRD7
ELF1	BRD8
ELF1	BRD9
ELF1	BRI3
ELF1	BRI3BP
ELF1	BRK1
ELF1	BRMS1
ELF1	BRMS1L
ELF1	BROX
ELF1	BRWD1
ELF1	BSDC1
ELF1	BTBD10
ELF1	BTBD6
ELF1	BTBD7
ELF1	BTF3
ELF1	BTF3L4
ELF1	BTG1
ELF1	BTG2
ELF1	BTG3
ELF1	BTK
ELF1	BTNL9
ELF1	BTRC
ELF1	BUB1
ELF1	BUB1B
ELF1	BUB3
ELF1	BUD31
ELF1	BZW1
ELF1	C11orf49
ELF1	C11orf58
ELF1	C12orf10
ELF1	C12orf4
ELF1	C12orf49
ELF1	C12orf57
ELF1	C12orf65
ELF1	C12orf75
ELF1	C14orf119
ELF1	C14orf93
ELF1	C15orf40
ELF1	C16orf54
ELF1	C16orf72
ELF1	C16orf87
ELF1	C16orf91
ELF1	C16orf95
ELF1	C17orf58
ELF1	C17orf75
ELF1	C18orf21
ELF1	C18orf25
ELF1	C19orf12
ELF1	C19orf25
ELF1	C19orf47
ELF1	C19orf48
ELF1	C19orf53
ELF1	C1D
ELF1	C1GALT1
ELF1	C1orf109
ELF1	C1orf123
ELF1	C1orf131
ELF1	C1orf35
ELF1	C1orf43
ELF1	C1orf52
ELF1	C1orf74
ELF1	C21orf91
ELF1	C2CD5
ELF1	C2orf49
ELF1	C2orf68
ELF1	C2orf69
ELF1	C2orf74
ELF1	C2orf76
ELF1	C2orf88
ELF1	C3orf14
ELF1	C3orf38
ELF1	C3orf67
ELF1	C4orf3
ELF1	C4orf33
ELF1	C4orf46
ELF1	C5orf15
ELF1	C5orf24
ELF1	C5orf34
ELF1	C5orf51
ELF1	C5orf63
ELF1	C6orf203
ELF1	C6orf226
ELF1	C6orf47
ELF1	C6orf48
ELF1	C6orf52
ELF1	C6orf62
ELF1	C6orf89
ELF1	C6orf99
ELF1	C7orf26
ELF1	C7orf43
ELF1	C7orf50
ELF1	C8orf44
ELF1	C8orf76
ELF1	C8orf82
ELF1	C9orf16
ELF1	C9orf40
ELF1	C9orf72
ELF1	C9orf78
ELF1	C9orf85
ELF1	CAB39
ELF1	CAB39L
ELF1	CACUL1
ELF1	CACYBP
ELF1	CADPS
ELF1	CALCOCO2
ELF1	CALM1
ELF1	CALM2
ELF1	CALM3
ELF1	CAMK1
ELF1	CAMK2D
ELF1	CAMK2G
ELF1	CAMKK2
ELF1	CAMLG
ELF1	CAMTA1
ELF1	CAND1
ELF1	CAP1
ELF1	CAPN1
ELF1	CAPN7
ELF1	CAPNS1
ELF1	CAPRIN1
ELF1	CAPZA1
ELF1	CAPZA2
ELF1	CAPZB
ELF1	CARD11
ELF1	CARD8
ELF1	CARHSP1
ELF1	CARMIL2
ELF1	CARS
ELF1	CASC3
ELF1	CASC4
ELF1	CASD1
ELF1	CASP2
ELF1	CASP3
ELF1	CASP4
ELF1	CASP8AP2
ELF1	CASP9
ELF1	CAST
ELF1	CAT
ELF1	CBFB
ELF1	CBL
ELF1	CBLL1
ELF1	CBR4
ELF1	CBWD1
ELF1	CBWD2
ELF1	CBWD3
ELF1	CBWD5
ELF1	CBX1
ELF1	CBX3
ELF1	CBX4
ELF1	CBX5
ELF1	CBX8
ELF1	CC2D1A
ELF1	CCAR1
ELF1	CCAR2
ELF1	CCDC102A
ELF1	CCDC106
ELF1	CCDC115
ELF1	CCDC117
ELF1	CCDC12
ELF1	CCDC122
ELF1	CCDC126
ELF1	CCDC127
ELF1	CCDC130
ELF1	CCDC137
ELF1	CCDC14
ELF1	CCDC141
ELF1	CCDC152
ELF1	CCDC171
ELF1	CCDC174
ELF1	CCDC189
ELF1	CCDC191
ELF1	CCDC22
ELF1	CCDC25
ELF1	CCDC34
ELF1	CCDC43
ELF1	CCDC51
ELF1	CCDC6
ELF1	CCDC61
ELF1	CCDC66
ELF1	CCDC69
ELF1	CCDC7
ELF1	CCDC71
ELF1	CCDC77
ELF1	CCDC82
ELF1	CCDC84
ELF1	CCDC88A
ELF1	CCDC88C
ELF1	CCDC90B
ELF1	CCDC91
ELF1	CCDC92
ELF1	CCDC93
ELF1	CCDC97
ELF1	CCHCR1
ELF1	CCL28
ELF1	CCM2
ELF1	CCNA2
ELF1	CCNB1
ELF1	CCNB1IP1
ELF1	CCNB2
ELF1	CCNC
ELF1	CCND3
ELF1	CCNDBP1
ELF1	CCNE2
ELF1	CCNF
ELF1	CCNG1
ELF1	CCNG2
ELF1	CCNH
ELF1	CCNI
ELF1	CCNL1
ELF1	CCNL2
ELF1	CCNT1
ELF1	CCP110
ELF1	CCS
ELF1	CCSAP
ELF1	CCSER2
ELF1	CCT4
ELF1	CCT8
ELF1	CCZ1
ELF1	CCZ1B
ELF1	CD164
ELF1	CD180
ELF1	CD19
ELF1	CD22
ELF1	CD27
ELF1	CD2AP
ELF1	CD2BP2
ELF1	CD37
ELF1	CD40
ELF1	CD47
ELF1	CD53
ELF1	CD59
ELF1	CD72
ELF1	CD79B
ELF1	CD80
ELF1	CD81
ELF1	CD84
ELF1	CDC123
ELF1	CDC16
ELF1	CDC20
ELF1	CDC23
ELF1	CDC25B
ELF1	CDC25C
ELF1	CDC26
ELF1	CDC27
ELF1	CDC34
ELF1	CDC37L1
ELF1	CDC40
ELF1	CDC42
ELF1	CDC42EP3
ELF1	CDC42SE1
ELF1	CDC42SE2
ELF1	CDC45
ELF1	CDC5L
ELF1	CDC6
ELF1	CDC7
ELF1	CDC73
ELF1	CDCA2
ELF1	CDCA3
ELF1	CDCA5
ELF1	CDCA7
ELF1	CDCA7L
ELF1	CDCA8
ELF1	CDIPT
ELF1	CDK1
ELF1	CDK10
ELF1	CDK11A
ELF1	CDK11B
ELF1	CDK13
ELF1	CDK19
ELF1	CDK2
ELF1	CDK2AP2
ELF1	CDK5R1
ELF1	CDK5RAP1
ELF1	CDK5RAP2
ELF1	CDK5RAP3
ELF1	CDK9
ELF1	CDKAL1
ELF1	CDKN2A
ELF1	CDKN2AIP
ELF1	CDKN2C
ELF1	CDKN2D
ELF1	CDKN3
ELF1	CDS2
ELF1	CDT1
ELF1	CDV3
ELF1	CEBPG
ELF1	CEBPZ
ELF1	CEBPZOS
ELF1	CELF1
ELF1	CENPA
ELF1	CENPC
ELF1	CENPE
ELF1	CENPF
ELF1	CENPH
ELF1	CENPI
ELF1	CENPJ
ELF1	CENPK
ELF1	CENPL
ELF1	CENPM
ELF1	CENPN
ELF1	CENPO
ELF1	CENPP
ELF1	CENPQ
ELF1	CENPT
ELF1	CENPU
ELF1	CEP104
ELF1	CEP120
ELF1	CEP128
ELF1	CEP135
ELF1	CEP152
ELF1	CEP295
ELF1	CEP350
ELF1	CEP41
ELF1	CEP44
ELF1	CEP55
ELF1	CEP57
ELF1	CEP63
ELF1	CEP85L
ELF1	CEP89
ELF1	CEP95
ELF1	CEP97
ELF1	CEPT1
ELF1	CERK
ELF1	CERS2
ELF1	CERS5
ELF1	CETN2
ELF1	CETN3
ELF1	CFAP20
ELF1	CFAP73
ELF1	CFAP97
ELF1	CFDP1
ELF1	CFL1
ELF1	CGGBP1
ELF1	CHAC2
ELF1	CHAF1A
ELF1	CHAMP1
ELF1	CHCHD1
ELF1	CHCHD10
ELF1	CHCHD2
ELF1	CHCHD5
ELF1	CHCHD7
ELF1	CHD1
ELF1	CHD1L
ELF1	CHD3
ELF1	CHD4
ELF1	CHD6
ELF1	CHD7
ELF1	CHD8
ELF1	CHD9
ELF1	CHEK1
ELF1	CHEK2
ELF1	CHERP
ELF1	CHFR
ELF1	CHI3L2
ELF1	CHIC2
ELF1	CHKB
ELF1	CHMP1A
ELF1	CHMP1B
ELF1	CHMP2A
ELF1	CHMP2B
ELF1	CHMP3
ELF1	CHMP4B
ELF1	CHMP5
ELF1	CHMP7
ELF1	CHORDC1
ELF1	CHP1
ELF1	CHTF18
ELF1	CHTF8
ELF1	CHTOP
ELF1	CHURC1
ELF1	CIAO1
ELF1	CIAPIN1
ELF1	CIB1
ELF1	CIB2
ELF1	CIC
ELF1	CIITA
ELF1	CIR1
ELF1	CIRBP
ELF1	CIT
ELF1	CITED2
ELF1	CITED4
ELF1	CKAP2
ELF1	CKAP2L
ELF1	CKAP5
ELF1	CKLF
ELF1	CKS1B
ELF1	CKS2
ELF1	CLASRP
ELF1	CLEC11A
ELF1	CLHC1
ELF1	CLIC1
ELF1	CLIC4
ELF1	CLINT1
ELF1	CLIP1
ELF1	CLIP2
ELF1	CLK1
ELF1	CLK2
ELF1	CLK3
ELF1	CLK4
ELF1	CLN5
ELF1	CLNS1A
ELF1	CLP1
ELF1	CLPP
ELF1	CLPX
ELF1	CLSPN
ELF1	CLSTN3
ELF1	CLTA
ELF1	CLTB
ELF1	CLTC
ELF1	CMAS
ELF1	CMC1
ELF1	CMC2
ELF1	CMPK1
ELF1	CMTM6
ELF1	CMTM7
ELF1	CMTR2
ELF1	CNDP2
ELF1	CNIH1
ELF1	CNIH4
ELF1	CNN2
ELF1	CNNM3
ELF1	CNOT1
ELF1	CNOT10
ELF1	CNOT2
ELF1	CNOT4
ELF1	CNOT6L
ELF1	CNOT7
ELF1	CNOT8
ELF1	CNOT9
ELF1	CNP
ELF1	CNPY3
ELF1	CNPY4
ELF1	CNR1
ELF1	CNST
ELF1	COA1
ELF1	COA3
ELF1	COA5
ELF1	COASY
ELF1	COBLL1
ELF1	COCH
ELF1	COG2
ELF1	COG4
ELF1	COG5
ELF1	COG6
ELF1	COG7
ELF1	COIL
ELF1	COL4A3BP
ELF1	COMMD1
ELF1	COMMD10
ELF1	COMMD2
ELF1	COMMD3
ELF1	COMMD4
ELF1	COMMD5
ELF1	COMMD6
ELF1	COMMD7
ELF1	COMMD8
ELF1	COMMD9
ELF1	COMTD1
ELF1	COPB1
ELF1	COPB2
ELF1	COPE
ELF1	COPG2
ELF1	COPS2
ELF1	COPS3
ELF1	COPS4
ELF1	COPS5
ELF1	COPS6
ELF1	COPS7A
ELF1	COPS9
ELF1	COPZ1
ELF1	COQ10A
ELF1	COQ10B
ELF1	COQ2
ELF1	COQ4
ELF1	COQ5
ELF1	COQ7
ELF1	COQ9
ELF1	CORO1A
ELF1	CORO1B
ELF1	CORO7
ELF1	COTL1
ELF1	COX11
ELF1	COX14
ELF1	COX15
ELF1	COX17
ELF1	COX19
ELF1	COX4I1
ELF1	COX5A
ELF1	COX5B
ELF1	COX6A1
ELF1	COX6B1
ELF1	COX6C
ELF1	COX7A2
ELF1	COX7A2L
ELF1	COX7B
ELF1	COX7C
ELF1	COX8A
ELF1	CPM
ELF1	CPNE1
ELF1	CPNE5
ELF1	CPOX
ELF1	CPPED1
ELF1	CPSF1
ELF1	CPSF2
ELF1	CPSF3
ELF1	CPSF4
ELF1	CPSF6
ELF1	CPSF7
ELF1	CPT2
ELF1	CPTP
ELF1	CR1
ELF1	CR2
ELF1	CRADD
ELF1	CRBN
ELF1	CREB1
ELF1	CREB3L4
ELF1	CREB5
ELF1	CREBBP
ELF1	CREBZF
ELF1	CREM
ELF1	CRIPT
ELF1	CRK
ELF1	CRKL
ELF1	CRLF3
ELF1	CRNDE
ELF1	CRNKL1
ELF1	CRYZL1
ELF1	CS
ELF1	CSDE1
ELF1	CSE1L
ELF1	CSGALNACT2
ELF1	CSK
ELF1	CSNK1A1
ELF1	CSNK1D
ELF1	CSNK1G2
ELF1	CSNK1G3
ELF1	CSNK2A1
ELF1	CSNK2B
ELF1	CSPP1
ELF1	CSTF1
ELF1	CSTF2
ELF1	CSTF3
ELF1	CTBP1
ELF1	CTCF
ELF1	CTDNEP1
ELF1	CTDP1
ELF1	CTDSP1
ELF1	CTDSP2
ELF1	CTDSPL2
ELF1	CTNNA1
ELF1	CTNNB1
ELF1	CTNNBIP1
ELF1	CTNNBL1
ELF1	CTPS2
ELF1	CTR9
ELF1	CTSH
ELF1	CTSS
ELF1	CTSZ
ELF1	CTTN
ELF1	CUEDC2
ELF1	CUL1
ELF1	CUL3
ELF1	CUL4A
ELF1	CUL4B
ELF1	CUTA
ELF1	CUTC
ELF1	CUX1
ELF1	CWC15
ELF1	CWC22
ELF1	CWC25
ELF1	CWC27
ELF1	CWF19L1
ELF1	CWF19L2
ELF1	CXCR4
ELF1	CXCR5
ELF1	CXorf21
ELF1	CXorf38
ELF1	CXXC1
ELF1	CYB561A3
ELF1	CYB561D2
ELF1	CYB5B
ELF1	CYB5D2
ELF1	CYB5R3
ELF1	CYB5R4
ELF1	CYBB
ELF1	CYC1
ELF1	CYFIP2
ELF1	CYP2R1
ELF1	CYSTM1
ELF1	CYTH2
ELF1	CYTIP
ELF1	DAAM1
ELF1	DALRD3
ELF1	DAP
ELF1	DAP3
ELF1	DAPP1
ELF1	DARS
ELF1	DAXX
ELF1	DAZAP1
ELF1	DAZAP2
ELF1	DBF4
ELF1	DBI
ELF1	DBNL
ELF1	DBR1
ELF1	DCAF10
ELF1	DCAF11
ELF1	DCAF12
ELF1	DCAF15
ELF1	DCAF5
ELF1	DCAF6
ELF1	DCAF7
ELF1	DCAF8
ELF1	DCK
ELF1	DCLRE1B
ELF1	DCLRE1C
ELF1	DCP1A
ELF1	DCP2
ELF1	DCPS
ELF1	DCTN1
ELF1	DCTN2
ELF1	DCTN3
ELF1	DCTN5
ELF1	DCUN1D1
ELF1	DDA1
ELF1	DDB1
ELF1	DDHD1
ELF1	DDI2
ELF1	DDIT3
ELF1	DDRGK1
ELF1	DDT
ELF1	DDX1
ELF1	DDX17
ELF1	DDX19B
ELF1	DDX23
ELF1	DDX24
ELF1	DDX27
ELF1	DDX39A
ELF1	DDX39B
ELF1	DDX3X
ELF1	DDX3Y
ELF1	DDX42
ELF1	DDX46
ELF1	DDX47
ELF1	DDX5
ELF1	DDX50
ELF1	DDX52
ELF1	DDX58
ELF1	DDX59
ELF1	DDX6
ELF1	DECR1
ELF1	DEDD2
ELF1	DEF6
ELF1	DEF8
ELF1	DEGS1
ELF1	DEK
ELF1	DENND1B
ELF1	DENND1C
ELF1	DENND2D
ELF1	DENND3
ELF1	DENND4A
ELF1	DENND5B
ELF1	DENND6A
ELF1	DENR
ELF1	DEPDC1
ELF1	DEPDC1B
ELF1	DEPDC5
ELF1	DERA
ELF1	DESI2
ELF1	DET1
ELF1	DFFA
ELF1	DGKA
ELF1	DGKD
ELF1	DGKZ
ELF1	DGUOK
ELF1	DHCR24
ELF1	DHFR
ELF1	DHPS
ELF1	DHRS1
ELF1	DHRS11
ELF1	DHRS7B
ELF1	DHTKD1
ELF1	DHX15
ELF1	DHX16
ELF1	DHX30
ELF1	DHX34
ELF1	DHX36
ELF1	DHX38
ELF1	DHX40
ELF1	DHX8
ELF1	DHX9
ELF1	DIAPH1
ELF1	DIAPH2
ELF1	DIAPH3
ELF1	DICER1
ELF1	DIDO1
ELF1	DIP2A
ELF1	DIS3
ELF1	DIS3L
ELF1	DIS3L2
ELF1	DLD
ELF1	DLEU2
ELF1	DLG1
ELF1	DLGAP5
ELF1	DLL3
ELF1	DLST
ELF1	DMAP1
ELF1	DMC1
ELF1	DMD
ELF1	DMTF1
ELF1	DMXL1
ELF1	DNAJA1
ELF1	DNAJA2
ELF1	DNAJB1
ELF1	DNAJB12
ELF1	DNAJB14
ELF1	DNAJB2
ELF1	DNAJB6
ELF1	DNAJC10
ELF1	DNAJC11
ELF1	DNAJC17
ELF1	DNAJC21
ELF1	DNAJC28
ELF1	DNAJC5
ELF1	DNAJC7
ELF1	DNAJC8
ELF1	DNAJC9
ELF1	DNASE1
ELF1	DNASE1L1
ELF1	DNASE2
ELF1	DNER
ELF1	DNM1L
ELF1	DNM2
ELF1	DNMBP
ELF1	DNMT1
ELF1	DNTTIP1
ELF1	DNTTIP2
ELF1	DOCK10
ELF1	DOCK2
ELF1	DOCK8
ELF1	DOCK9
ELF1	DOK1
ELF1	DOK2
ELF1	DONSON
ELF1	DPAGT1
ELF1	DPF2
ELF1	DPH3
ELF1	DPH7
ELF1	DPM1
ELF1	DPP3
ELF1	DPP8
ELF1	DPY30
ELF1	DPYSL2
ELF1	DR1
ELF1	DRAM2
ELF1	DRAP1
ELF1	DRG1
ELF1	DRG2
ELF1	DSCC1
ELF1	DSN1
ELF1	DTD1
ELF1	DTL
ELF1	DTNBP1
ELF1	DTX2
ELF1	DTYMK
ELF1	DUSP1
ELF1	DUSP10
ELF1	DUSP12
ELF1	DUSP14
ELF1	DUSP23
ELF1	DUSP6
ELF1	DUT
ELF1	DVL2
ELF1	DVL3
ELF1	DYM
ELF1	DYNC1H1
ELF1	DYNC1I2
ELF1	DYNC1LI1
ELF1	DYNLL1
ELF1	DYNLL2
ELF1	DYNLRB1
ELF1	DYNLT1
ELF1	DYNLT3
ELF1	DYRK1A
ELF1	DYRK2
ELF1	DZIP3
ELF1	E2F1
ELF1	E2F3
ELF1	E2F4
ELF1	E2F5
ELF1	E2F7
ELF1	EAF2
ELF1	EAPP
ELF1	EBAG9
ELF1	EBF1
ELF1	EBP
ELF1	ECD
ELF1	ECH1
ELF1	ECHDC1
ELF1	ECHDC2
ELF1	ECT2
ELF1	EDF1
ELF1	EDRF1
ELF1	EED
ELF1	EEF1A1
ELF1	EEF1AKMT1
ELF1	EEF1D
ELF1	EEF1G
ELF1	EEF2
ELF1	EEFSEC
ELF1	EEPD1
ELF1	EFCAB11
ELF1	EFCAB14
ELF1	EFHD2
ELF1	EFR3A
ELF1	EFTUD2
ELF1	EGLN1
ELF1	EGR1
ELF1	EGR3
ELF1	EHBP1
ELF1	EHBP1L1
ELF1	EHD1
ELF1	EHD4
ELF1	EHMT1
ELF1	EI24
ELF1	EID1
ELF1	EID2
ELF1	EID2B
ELF1	EID3
ELF1	EIF1
ELF1	EIF1B
ELF1	EIF2A
ELF1	EIF2AK1
